date;employee_title;employee_status;review_title;pros;cons
2013-02-06;IT&S Systems Engineer;Current Employee, more than 3 years;Approach with caution;"Great health benefits. Westlake campus in Houston has two gyms on-site. A new item from 2012 is the 'wellness' center that you see a doctor for $10 and the pharmacy provides prescriptions at mail order prices without the wait. The campus also has a on-site daycare for dependants.
";"As part of your employment contract you must agree to follow their ""Code of Conduct."" This is a good thing as part of the industry but I have seen good performing employees terminated with the reason, ""Failed to maintain proper records"" even though all employee, training, etc records are maintained and stored 'online'
"
2013-01-22;Land Negotiator;Current Employee, more than 1 year;Great company to work for!;"Work/life balance is great, and the health insurance is the best.
";"Pay seems on the low side.
"
2013-01-22;Anonymous;Former Employee, more than 3 years;A company in transition;"A diverse, multi-cultural, global company with many smart, motivated people. Group leadership seems quite sincere in its efforts to shift the culture and refocus of the company.
";"Internal bureaucracies and procedures can be needlessly complex and overly engineered. Internal communications are typical of many large corporations.
"
2013-02-03;Senior Risk Analyst;Current Employee, more than 8 years;Good pay and benefits, no work/life balance in trading;"The pay is really high compared to banks and other companies in energy for risk. Salaries are at the top of the range and bonuses are usually in the 15 - 33% range depending on your grade. Benefits are really good (pension, 401K match, insurance). The people generally are very bright.
";"You probably will be doing the work of people at other companies that get paid a lot more than you. So you'll get high pay, but you'll be doing 2 jobs at least with one of those being little different than the next pay grade higher. That means you can be worked to death at times - not enough time to do both jobs in a day. Feels like an investment bank - everything is the #1 priority, everything is always put on the fast track, seems like you have a million bosses everywhere telling you what to do. Kind of flat organization which can leave you confused as to what you are supposed to be doing.
"
2013-02-01;Engineer;Former Employee, more than 10 years;Frustrating Lack of Direction;"Willing to train and develop engineers. Decent benefits. Good 401K match.
";"Global standards that lack industry specificity. Corporate direction changes weekly. Weak central organization.
"
2013-01-17;PSCM;Current Employee, more than 10 years;BP America;"The package, travel, opportunities, and the people
";"Bureaucracy, a typical corp world
"
2013-01-16;Cost Analyst;Former Employee, more than 1 year;this is a progressive company;"company has many opportunities, stable industry
";"ecological impact is a factor
Be the first to find this review helpful
Helpful
Share
Repor"
2013-01-05;Program Manager;Current Employee, more than 5 years;Great organization for work life balance - dealing with Gulf Spill issues are hard;"Great organization for work life balance - dealing with Gulf Spill issues are hard
";"The stock price is flat and uncertainty of future contributes to stock price and some employee angst
"
2013-01-02;IT Manager;Current Employee, more than 1 year;IT Manager;"Good Pay as far as market value on position
";"Work Load was alot for the posisition
"
2013-01-14;Senior Programmer/Analyst;Former Employee, more than 10 years;Overall positive, but management was lacking in expertise;"Great salary and benefits and working conditions!
";"Too large a corp and management lacked skills
"
2013-01-12;Pca;Former Employee, more than 3 years;Challenge development program was not structured properly.;"multi national oil companies expose you to all types of business decisions. Decent training programs and people with deep expertise in their given field.
";"Lack of diversity in management. To many mid level managers with no desire to help advance your career even thought they have deep knowledge that they could transfer to help you and the company succeed. Work life balance is non existent as everyone is trying to protect the space they currently occupy. No real clear career paths once your development program has run its course.
"
