ID,Initial_ID,cons,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
8208,456,"One of the worst poorly run and managed companies I have ever worked for. The management does not care about their people. They hire friends that are highly under qualified. Which in turn results in horrible working conditions for everyone else. It is one of the most toxic, demoralizing environments I have ever seen. They downsize and get rid of people they don't like or that have the gall to voice opinions and then re-organize and rehire new people. Their value statements are all lies.. ",0,1,0,0,1,0,0,1,0,0,0,0
8207,455,It's a critical part of everyday life and safe operations rely on innovation technology .. ,0,1,0,0,0,0,0,0,0,0,0,0
8203,451,Work life balance and more agile work options would be nice.. ,0,0,1,0,0,0,0,0,0,0,0,0
8201,449,"Process heavy, poor leadership, not enough career growth anymore.. ",0,0,0,0,0,0,0,0,0,1,0,0
8192,440,"Top leadership team lacks diversity, does not live values & behaviors. Poor work-life balance.. ",0,0,1,0,1,0,0,0,0,0,0,0
8187,435,"The managers/owners are childish and inexperienced in managing businesses. This alone is not a total condemnation, but the fact that they treat their employees (and even family members) more like animals or machines than actual people, as well as the matter of lying about payment methods, shady business practices that involved paying me from an alternate store location (technically a different company) in order to avoid paying me overtime on nearly 50 hour weeks is definitely a condemnation. Add to that the fact that situations were often worsened considerably, instead of de-escalated, by the inclusion of the managers/owners input made me feel unsafe working there on numerous occasions. Several other employees were given anxiety attacks due to the exploits of the managers/owners, leading to the point that I was the only employee currently working for them across ALL of their stores (the rest were family members). I am scheduled to be shuttled off to a much smaller, failing store to work due to their apparent want to get me to quit, even when my car is shared between multiple people and me traveling sizable distances mean that one of us cannot get to work.. ",0,1,0,0,1,0,0,1,1,0,0,0
8181,429,"Management doesn’t have a clear vision. L48 headquarters was moved to Denver, even though most of the onshore assets are in Texas. There is a Denver vs. Houston mentality which originated from the current onshore CEO. L48 has been laying off high performers in Houston and the field, which has caused safety issues, but are hiring positions that are laughable at best like Culture Representatives and Executive Concierge in Denver. The Denver office is spending money as if L48 is an oil driven company, but it’s not. L48 is a gas driven company.. ",0,1,0,0,1,0,0,1,0,0,0,0
8170,418,1) Creepy work environment 2) Career progression relies ONLY on who you know (Nepotism). ,0,0,0,0,0,0,0,0,0,0,0,0
8167,415,Career development to get 5 words. ,0,0,0,0,0,0,0,0,0,0,0,0
8164,412,There is no work life balance. Every 3 months there is a reorganization and employees are expected to take on more with little to no assistance.. ,0,0,1,0,0,0,0,0,0,0,0,0
8163,411,"no people development, management just care about his/her career development. ",0,0,0,0,1,0,0,1,0,0,0,0
8260,508,"You would stuck in this company for your whole life, as they offer best than any one else could. No other disadvantage.. ",0,0,0,0,0,0,0,1,0,0,0,0
8261,509,"Hallmark of cronyism and nepotism if one is looking for career progression. Lots of processes, assurance, guidance that does not add value but increases more people, meetings, and costs, that gets in the way of getting things done.. ",0,0,0,0,1,0,0,0,0,0,0,0
8262,510,"I worked as a contract employee for many years, and developed strong relationships, and reputation for delivering. After 6 years, I was hired directly and continued to perform exceptional at every role, exceeded expectations on performance reviews, received many spot bonuses, but was laid off as soon as an assignment I was working on was completed, without much help from management to help me find another assignment and continue to develop my career.. ",0,0,0,0,0,0,0,1,1,0,0,0
8263,511,"Company has local rules governed by local HR.. Very unclear and poor local HR. No definite rules/handbook to follow. 1800 HR (BPpeople) support line is useless. Relative expensive healthcare plan and very few PTO days for industry standard. Managers do not care about employees' feedback. Poor mid and upper level management on local site. Spend excessive amount of time on trainings regarding BP core values. Encourage ""open doors"" culture but not true at all.... Tolerate employees with poor performance and do not reward high performance employees. Do not fairly promote employees. Difficult to climb up career ladder until move around to various BP locations worldwide.. ",1,0,0,0,1,0,0,1,0,0,0,1
8370,618,Hard to transfer to a career unless you are interning in Chicago. Or are an engineer.. ,0,0,0,0,0,0,0,0,0,0,0,0
8368,616,"We are often understaffed and we have ""guided"" career paths determined by subjective reviews by people who often don't share an ""American"" perspective.. ",0,0,0,0,1,0,0,0,0,0,0,0
8357,605,"Low pay, no advancement opportunities. ",0,0,0,0,0,0,0,0,1,1,0,0
8356,604,"After the ISOM incident and the oil field explosion, BP had to sell off parts of their company for survival. I must say they worked very hard to ensure safety after the incidents.. ",0,1,0,0,0,0,0,0,0,0,0,0
8352,600,"Not a lot of opportunity for upward mobility. Ever increasing outsourcing of work/services outside of the US. With oil prices being low for an extended period of time, the company has undergone waves of cost cutting and layoffs.. ",0,0,0,0,0,0,0,0,0,1,0,0
8348,596,"No gender or race equality. No work life balance. Overworked and underpaid. Lots of manipulation, tattletales, and throwing others under the bus.. ",0,0,1,0,0,0,1,0,0,0,0,0
8336,584,The market/industry is very difficult right now. Raises have been minimal for several years. They have reduced/eliminated benefits. Opportunities for advancement are virtually non-existent. Many very good employees are leaving the company and morale is very low.. ,0,0,0,0,0,0,0,0,1,1,0,1
