Company;review_title;pros;cons;score_pros;score_cons;insurance_pros;safety_pros;balance_pros;retirement_pros;culture_pros;racism_pros;sexism_pros;ageism_pros;benefits_pros;opportunities_pros;privacy_pros;resources_pros;insurance_cons;safety_cons;balance_cons;retirement_cons;culture_cons;racism_cons;sexism_cons;ageism_cons;benefits_cons;opportunities_cons;privacy_cons;resources_cons
EnterpriseProducts;Seems to be getting ready for downsizing;Pay, benefits, nothing else, oh wait maybe, nah never mind!;People in management, supervisors, office people;0.27;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;Senior Analyst;There are no Pros to write;Do not ever work here;-0.3;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;I&he technician;Good days off, good work hours;Not good management, not good communication;0.7;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;Measurement;Good pay and benefits pention;None really it was a ok place;0.62;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;Commercial;Benefits and bonus are competitive;Leadership, company culture, and nepotism;0.78;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;Awesome company to work for;Great company with awesome 401K and benefits;No issues as long as you don't take short cuts;0.9;-0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;It is good company.;It is good and facilitates good working culture to employee.;It still needs improvement in some sector.;0.7;0.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;aaa;people, pay, hours, time, conditions;none, all good people and culture;-0.1;0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;Average workplace, not excelent, but not terrible;Small company that is growing, so there is lot of movement and lots of jobs.;Vacation is limited. It is difficult to get more vacation unless you are with the company for a very long time. Past experience does not help much to get more vacation. Also, there is no time off with out pay.;0.18;-0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;Hourly employees not treated well at all;Pay, Some benefits are comparable to other companies but insurance cost employees way to much for this size of company.;No advancement opportunities, Management has a US versus them attitude toward hourly workers, Managers yell at their employees, promotion works off of the buddy system almost 100% of the time. Supervisors often don't have a clue in everyday work activities.;0.15;-0.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;Good Pay but Management impossible to deal with!;Pay is competitive with other companies;In the past 5 years this company has created and put in place so many levels of management that it works just like the inept government that we have and that is to say it doesn't work at all;0.08;0.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EnterpriseProducts;job;the compensation and benefits are good;communication with management is not good. things might seem very good in the beginning and all of the sudden turn to the opposite direction;0.67;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Best program to kickstart a career in corporate finance;-Rotate in several areas of finance (FP&A, Commercial Finance, Supply Chain Finance, Investor Relations, BD, Controllership, etc) -Great executive exposure (CEOs, CFOs, etc.) -Opportunity to live in up to 4 different places in 2 years (with potential to rotate internationally) -Opportunity to rotate in multiple GE businesses (Gas Power, Renewable Energy, Nuclear, Aviation, Healthcare, Digital, Additive, Capital, etc.) -Challenging virtual/in person classes throughout the two year program in cities such Atlanta, Boston, New York (GE Crotonville), Chicago, etc. -Comprehensive relocation assistance/moving packages -Competitive 401k plan -Competitive compensation -Flexible work from home options;-Challenging business environment given COVID-191 person found this review helpfulHelpfulShareRepor;0.95;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Good Company;Benefits are great here, good pay;Corporate at times of need;0.85;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great people held down by poor organization;+ Some of the people are just brilliant and experts in their fields + Everyone works pretty collaboratively (except for between a tier 2 business, see below) + The work can be pretty fulfilling depending on what you're working on + They have permissive leave which is great to take advantage of the summer and skiing in the winter.;"- No raises in 2 years for the entire business is unsustainable, along with very little acknowledgement by management that it is a problem - Leadership communication is poor. Imagine your favorite politician ducking a debate question and you have what it looks like when upper leadership answers a question in an ""all-hands"" meeting. - There are many legacy systems that can be extremely hampering to innovation and positive change. - Organizational change seems to comes in waves where we swing from one mode of operation and then back to the next every time upper management changes every 12-18 months. This erodes standard ways of doing work and causes people to fall back on informal channels to get work done (which falls apart completely when someone leaves or changes roles). - Specific issue aligning a tier 2 business that is owned by GE but operates as if its independent. Their goals seem completely divorced from the GE units they operate with leading to lost opportunities for GE as a whole.1 person found this review helpfulHelpfulShareRepor";0.94;0.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Review;Work life balance, time off;Work not very interesting at times;0.0;0.65;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Getting better at focusing on core business;Still attract great talents. Compensation is fair. Coworkers are nice and very smart.;It takes time to make minor decisions. People seem less confident about the future of the company.;0.95;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Love it;Early shifts help getting the day over faster;They will work you long hours;0.4;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;GE Review;40 hr work weeks, which is great but they offered no overtime;Just work hour work weeks, no overtime.;-0.06;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great company to work;Great culture , environment and values;Promotions are structured and salaries.;0.78;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Decent Place to Work;Pay is fair and people are nice.;There is a lack of structure.;0.57;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great company to work for;Salary and benefits are very competitive;Expect long hours and hard work;0.56;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;good;good work life balance during the year;Hard boss man difficult assignment;0.44;0.6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Project Engineer;Great people and good experience;Nothing really. The food in the cafeteria could be better.;0.79;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Not the same company;Great culture and great people;Management could be over bearing and not listen. A lot of politics;0.85;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Reorganization;Company going through a re-org, but it's not a bad thing. Management is doing what they can to keep employees informed;C Suite doesn't always share with the rest of the organization, can lead to confusion;0.58;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Industry leading technology and extreme customer focus;Customers rightfully trust GE's brand, as we work hard to stay on the bleeding edge of our transformational technology.;All large companies have their fair share of bureaucracy, and GE is no different. However, the size of GE allows for some amazing technology development roadmaps.;0.44;0.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Legacy business through and through;Great people, business tumult is good opportunity to make an impact;Business is in secular decline and will likely go bankrupt in the next ten years;0.87;0.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Good whilst it lasted;Flexible working Good teammates Social events;Lack of variety of work;0.59;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Fantastic People;Fantastic people to work with and grow with.;none that I can see;0.56;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Good Company;Solid company with strong leadership.;Shifts in strategy took time to hold.;0.6;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Really depends on manager;The corporate culture is starting to shift which is great to see.;Some managers are still very entrenched in the old tactics of hoarding information, and micromanaging. So depending on your direct boss, you can have a very different experience from colleagues.;0.62;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great company;Competitive pay and benefits. Good room for growth and overall a rapidly improving outlook;Big company good or bad;0.88;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great company;Great company to be a part of, outstanding culture, feels and is indeed very large and global, great reasonable leadership, relatively competitive pay, feels much less stressful than retail or telecom businesses as large pieces of business having slowdown during weekends and major holidays. The company continues its path of continuous improvement, refining its focus on the top lines of business, etc.;For the SW-Dev processionals, it is probably good to know that the company is actually industrial rather than SW-development-oriented, more of an Operational excellence focus. There are islands of excellent SW Development teams and to be a part of those is really fun but those are quite segregated and the leadership might not be in the same mindset. Hence, if your passion is in SW development, you may be better off focusing on an SW-product-driven company.1 person found this review helpfulHelpfulShareRepor;0.95;0.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Still one of the greatest large companies to work for;Large company. Lots of learning resources to grow professionally. Emphasis on teaming and individual development. Lots of internal opportunities.;Quite a large place. You can get lost and bogged down in the interoperation loops of the organization. Cronyism is almost encouraged.;0.38;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great place to work;Learned best in class practices. Worked with awesome co-workers and leaders. Strong belief in employee development and investing in employees to be the best they can be.;"Large employers, sometimes the good employees are over looked and passed on because of their ""run way""";0.95;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great;Good money for the job;Lots of weekends and work;0.44;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;good coworker;plenty of time to do self learning;too many people do nothing E band managers, many have no idea what the new world is and used old style like firing, threaten etc method to manage team and end up all the team gone;0.0;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;GE is a great place to work;flexible, growing company with good benefits and job security;aerospace market can be a bit whipsaw for some people;0.86;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Good;Integrity, calm environment, good attitude and respecttable.;Not really come across any…..;0.78;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;salary;high performing employees work there;poor salary. not well paid;0.0;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;GE engineering Co-op review;Great work environment, very learning driven. Everyone is very passionate about what they do!;Sometimes slightly disorganized but with understandable circumstances;0.84;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Good Place For Personal & Professional Growth;#NOM?;#NOM?;0.0;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great Company to work for;Very professional. Opportunities to learn;Not enough overtime consistently in my opinion.;0.44;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;good;good place to work if you like working;bad place to work if you don't like working;0.66;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Poor Company Culture;Good Salary and benefits, and interesting projects;negative company culture, and poor mentorship;0.8;-0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great people, Great Management School, Awesome products;The people, the leaders, and the work-life balance;Growth opportunities are scarce. Internal tools are sometimes obsolete.;0.0;0.87;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;I wish GE future success;Significant depth of technical resources;The volatility of the company as related to continued investor support;0.2;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great learning experience;Great people working for the company, exposure to lots of different business areas, and opportunities to learn;Company could be more innovative;0.77;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Not good;Not good enought, but not too bad;Hope it will be better;0.47;0.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;You're on your own;Pay is competitive. Very loose and casual work environment. Awesome learning experience to work with Union employees.;Job security is based solely on a seniority/buddy merit system instead of performance. Performance can burn you out and will only make your daily job easier via respect from Union mechanics who can make your job easy or impossible. It's a two sided place. Union and Salary. Both sides eat their own based on personality or likeability. It's a highschool with immature baby boomers manipulating their way to a pension. The lack of training and accountability makes it an interesting social gathering.;0.6;0.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Digital;opportunity to meeti talents and customers;opportunity for more stability and flexibility to work remotely;0.7;0.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great places to work;good company to work for. great work life balance and culture;sometimes slow to adopt new technology.;0.79;0.82;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Crap;None that I can think of unless you like living at work;Lmao take your pick. From management to craft workers;0.36;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Very good;Very good opening salary at first;Lots of hours to succeed in field;0.49;0.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;GE;cool products and nice people;too many engineers, boring work;0.62;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;New hire opinion;High safety focused culture Management is very responsive and complementary of quality work Management responsive to improvement input;Benefit selection less and contribution matching lower compared to companies of similar size;0.91;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great!;Love it. Good working conditions;None. They are great to work for;0.8;0.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Proposals;Good brand for resume, big internal network.;Way too vertical of organization. Your advancement is pre-ordained when you join based on if you came in on a leadership program.1 person found this review helpfulHelpfulShareRepor;0.44;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;good place low benefits;stability, lots of internal opportunities;low pay and benefits, no pension, small variable bonus;0.38;0.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Great place to work;Lot of opportunity to grow and learn.;Not as organized as expected;0.42;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GeneralElectric;Global conglomerate;Outstanding history of management excellence;Struggling to regain former glory;0.84;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
